# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = normal_model
# start_datetime = 2023-10-02 10:28:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_data_1.json
# init = 2 (Default)
# random
#   seed = 4145551467 (Default)
# output
#   file = /Users/ddifrancesco/Github/IMAC_XLII/tmp/normal_chain.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_k,sigma_k,Kmat_pred
-40.1011,0.982482,0.495758,2,7,0,40.8232,146.994,4.32848,144.918
-40.1943,0.969287,0.495758,2,3,0,42.9158,148.29,3.76224,144.902
-40.4163,0.922743,0.495758,2,7,0,41.4818,149.693,9.78128,137.645
-43.4919,0.843614,0.495758,2,3,0,43.6421,158.565,8.64971,149.941
-43.7926,0.968591,0.495758,2,3,0,44.0753,157.63,19.5208,152.199
-44.1244,0.807568,0.495758,2,3,0,44.9467,160.312,17.7134,145.903
-43.5674,1,0.495758,2,3,0,44.2019,159.575,12.3202,160.356
-43.5674,0.117102,0.495758,1,1,0,44.8423,159.575,12.3202,171.617
-40.5578,0.590853,0.495758,3,7,0,45.3031,151.49,5.35726,149.513
-40.2448,0.996347,0.495758,2,3,0,40.6644,149.907,4.72779,152.917
-40.2595,0.929692,0.495758,3,7,0,41.7134,148.408,9.32347,159.209
-40.1039,1,0.495758,2,3,0,40.2473,148.001,8.2798,144.223
-40.5402,0.785783,0.495758,3,7,0,42.2122,148.992,2.67675,155.581
-39.9944,0.99245,0.495758,3,7,0,40.4591,147.221,6.901,136.924
-40.1721,0.974107,0.495758,3,7,0,40.1857,147.795,3.78471,149.879
-41.6277,0.948524,0.495758,3,7,0,42.0251,146.8,0.811699,146.666
-42.5496,0.999704,0.495758,2,3,0,42.6455,147.889,0.313232,147.774
-41.1711,0.988986,0.495758,2,7,0,43.2253,145.552,1.54178,145.018
-40.1529,0.995034,0.495758,3,7,0,42.0051,146.622,8.36641,142.268
-40.2286,0.539728,0.495758,3,7,0,42.8654,149.552,8.56828,160.109
-40.2947,0.995974,0.495758,3,7,0,40.5754,144.84,5.43929,133.654
-40.0368,0.999392,0.495758,2,3,0,40.3335,147.071,7.47385,138.594
-40.1358,0.991216,0.495758,2,7,0,40.1682,146.148,4.66478,142.674
-40.2134,0.977666,0.495758,3,7,0,40.8182,150.285,6.10113,144.914
-40.1418,0.944469,0.495758,1,3,0,40.8545,148.122,8.5681,140.097
-40.1856,0.997561,0.495758,2,7,0,40.369,145.858,4.57587,139.922
-40.3677,0.960966,0.495758,3,7,0,41.0405,144.383,6.97931,139.104
-40.0991,0.995264,0.495758,1,3,0,40.5178,145.838,6.67568,144.263
-40.041,0.996783,0.495758,2,7,0,40.1564,147.03,4.84039,144.001
-40.0355,0.989121,0.495758,1,3,0,40.214,146.51,6.89257,144.12
-40.2706,0.804108,0.495758,2,3,0,41.1833,146.72,9.2424,138.249
-39.9699,1,0.495758,2,3,0,40.334,147.619,6.40574,149.384
-41.1738,0.926682,0.495758,2,7,0,41.7275,153.767,8.32685,150.944
-40.2232,0.853637,0.495758,2,7,0,42.9359,145.246,7.46367,146.518
-41.5587,0.886199,0.495758,3,7,0,42.9856,141.447,11.1971,125.782
-41.6138,0.993057,0.495758,3,7,0,41.7629,141.562,11.7493,159.026
-41.6138,0.784742,0.495758,3,7,0,42.36,141.562,11.7493,156.598
-42.1306,0.540853,0.495758,2,3,0,43.7712,139.728,7.1698,143.81
-41.0803,0.996474,0.495758,3,7,0,42.4849,142.021,7.52382,141.425
-41.2809,0.989938,0.495758,1,1,0,41.2849,141.496,7.59114,142.299
-41.0917,1,0.495758,2,3,0,41.2817,141.994,7.35133,140.121
-41.0165,0.974579,0.495758,2,3,0,41.3283,142.555,5.30348,139.347
-40.9188,0.990894,0.495758,2,3,0,41.313,142.489,6.9204,138.794
-40.7293,0.905087,0.495758,1,3,0,42.2146,144.425,3.32999,143.107
-41.6877,0.914486,0.495758,2,7,0,42.2732,140.626,9.95394,150.478
-41.6071,0.691304,0.495758,3,7,0,43.5049,142.164,3.35373,142.972
-41.085,0.883754,0.495758,2,3,0,42.2738,142.011,7.79423,149.464
-42.8183,0.525323,0.495758,2,3,0,45.3507,141.053,1.9465,141.717
-43.5877,0.936979,0.495758,1,3,0,45.7014,138.526,4.36538,136.87
-41.1927,1,0.495758,2,7,0,43.3631,143.252,11.6405,146.028
-41.2141,0.989276,0.495758,2,3,0,41.708,141.734,6.79501,157.182
-42.9642,0.740615,0.495758,3,7,0,43.4013,152.276,0.618585,152.683
-42.9474,0.871685,0.495758,2,7,0,45.5878,149.182,0.237831,149.133
-42.6799,1,0.495758,2,3,0,43.0308,147.724,0.27394,147.628
-41.1342,0.898173,0.495758,2,7,0,43.5194,143.894,2.57797,143.473
-40.2335,1,0.495758,2,3,0,41.0702,145.783,4.30219,142.068
-40.0174,0.955139,0.495758,3,7,0,41.7669,148.115,5.02666,149.003
-40.5795,0.911081,0.495758,1,3,0,41.5405,145.74,2.78493,147.283
-40.9442,0.991248,0.495758,2,3,0,41.0222,145.528,1.96021,144.904
-40.383,0.96731,0.495758,3,7,0,41.3311,151.113,7.28122,156.236
-40.1361,0.982845,0.495758,2,5,0,40.731,147.634,3.98028,153.403
-41.6925,0.948481,0.495758,2,3,0,41.9846,149.205,15.2786,133.473
-39.9869,1,0.495758,2,3,0,41.3986,148.011,6.8616,141.891
-40.6151,0.735697,0.495758,3,7,0,41.954,144.272,9.48711,143.064
-40.5974,0.790483,0.495758,3,7,0,42.3324,145.219,3.0693,143.315
-40.9629,0.977318,0.495758,1,3,0,42.4177,142.558,5.76575,137.182
-39.9954,1,0.495758,2,7,0,40.9286,147.943,7.05596,148.18
-40.6181,0.908664,0.495758,3,7,0,40.9698,151.574,5.06856,153.178
-40.7123,0.958138,0.495758,2,3,0,41.4081,151.871,9.51297,159.933
-40.5393,1,0.495758,1,1,0,40.6868,151.677,7.97728,145.3
-41.0586,0.896205,0.495758,2,7,0,41.2781,152.725,4.91324,149.105
-40.5727,0.998189,0.495758,2,3,0,41.18,149.839,10.5781,154.866
-42.8986,0.369723,0.495758,1,1,0,43.0701,150.689,19.2513,141.657
-41.6332,0.982204,0.495758,2,3,0,42.9315,152.131,14.1638,160.83
-40.1511,1,0.495758,2,3,0,41.8531,149.314,4.71353,154.445
-40.3472,0.960011,0.495758,1,3,0,40.5904,148.549,3.16686,152.704
-40.0516,0.949662,0.495758,3,7,0,42.4667,146.183,6.35881,145.938
-40.2415,0.952994,0.495758,2,7,0,40.6399,149.283,8.86693,139.51
-40.41,0.959863,0.495758,2,7,0,40.7146,145.08,4.03138,149.007
-40.4996,0.989163,0.495758,1,3,0,41.0013,143.841,6.54054,147.421
-41.1282,0.964497,0.495758,2,7,0,41.6982,153.41,6.43693,163.456
-40.8072,1,0.495758,2,3,0,41.2137,151.943,10.135,149.722
-41.4915,0.478963,0.495758,2,3,0,43.7024,152.405,2.77381,151.025
-41.2156,1,0.495758,2,3,0,41.5113,152.097,3.19304,149.992
-41.5299,0.989931,0.495758,3,7,0,41.7307,151.939,2.19742,157.175
-40.5168,0.949043,0.495758,2,7,0,42.6119,145.196,9.81442,142.175
-40.5599,0.98247,0.495758,2,3,0,40.7698,145.903,10.489,164.175
-41.3604,0.999167,0.495758,2,3,0,41.569,141.947,4.79633,143.369
-40.612,0.976621,0.495758,2,7,0,41.9823,149.004,2.4772,152.027
-40.4218,1,0.495758,2,7,0,40.74,149.527,3.36928,148.668
-40.3025,0.995316,0.495758,2,3,0,40.5842,150.196,4.72231,149.67
-40.1028,1,0.495758,3,7,0,40.2884,146.397,7.73585,142.228
-41.88,0.778627,0.495758,2,7,0,44.9299,141.213,4.14736,145.196
-43.4113,0.953895,0.495758,3,7,0,44.7869,141.717,0.740782,141.593
-42.2068,0.978363,0.495758,3,7,0,44.7319,143.516,1.00973,143.936
-42.4369,0.995784,0.495758,2,3,0,42.867,144.321,0.597098,144.652
-42.7666,0.99783,0.495758,3,7,0,43.5156,149.073,0.280239,148.391
-41.4347,0.964975,0.495758,3,7,0,43.4677,150.317,1.38557,148.91
-40.6079,0.993006,0.495758,2,3,0,41.6134,146.533,2.3876,145.665
-40.5444,0.976162,0.495758,2,5,0,41.1748,150.485,3.71497,144.068
-40.2449,0.995742,0.495758,3,7,0,40.8702,146.333,3.78436,140.12
-40.1035,0.942617,0.495758,2,3,0,40.739,148.707,8.05272,152.127
-40.5944,0.904108,0.495758,2,7,0,41.3663,146.23,10.7962,133.171
-40.6471,1,0.495758,3,7,0,40.9013,150.366,3.18586,150.172
-40.4971,1,0.495758,3,7,0,40.9665,146.041,2.89594,150.462
-40.4585,0.960858,0.495758,2,7,0,41.454,151.104,8.58074,153.401
-42.2031,0.567291,0.495758,3,7,0,43.0801,142.463,1.62874,143.299
-41.2336,0.963495,0.495758,2,7,0,42.3223,145.484,1.46698,145.483
-40.5709,0.948104,0.495758,3,7,0,41.802,149.712,2.94682,150.592
-40.5169,1,0.495758,2,3,0,40.6134,149.214,2.84451,151.311
-40.3566,0.990804,0.495758,3,7,0,40.8175,147.472,2.98878,152.586
-42.954,0.944496,0.495758,3,7,0,43.2666,147.392,0.208449,147.332
-42.3347,0.979246,0.495758,3,7,0,43.3454,150.253,0.551828,150.905
-41.381,0.993228,0.495758,2,3,0,42.5072,146.545,1.06645,145.378
-42.2738,0.95319,0.495758,3,7,0,42.6862,151.741,0.971993,152.56
-41.0236,0.996831,0.495758,3,7,0,42.3588,145.989,12.569,143.701
-41.3114,0.837569,0.495758,3,7,0,42.3503,145.016,1.5129,145.024
-42.0426,1,0.495758,2,7,0,42.5272,148.036,0.523457,148.063
-42.1629,0.997821,0.495758,3,7,0,42.3069,146.586,0.483303,145.927
-42.1564,0.919578,0.495758,2,7,0,44.3607,141.745,2.45474,138.925
-40.5678,1,0.495758,2,3,0,42.083,143.884,5.1493,132.297
-40.7665,1,0.495758,2,3,0,40.8783,143.317,9.03458,148.582
-40.6746,0.99731,0.495758,2,3,0,41.1487,143.286,6.19023,147.653
-40.352,0.999923,0.495758,2,3,0,40.8564,144.737,7.99111,132.195
-41.2782,0.874997,0.495758,2,7,0,41.5133,150.684,1.80327,147.826
-41.0338,0.968344,0.495758,3,7,0,41.8325,145.398,1.83636,143.22
-40.036,0.985342,0.495758,2,7,0,40.9408,148.973,6.81287,173.533
-39.9702,0.995667,0.495758,3,7,0,40.0902,147.64,5.83629,145.611
-39.9702,0.90488,0.495758,1,3,0,40.9775,147.64,5.83629,138.2
-40.0055,0.992445,0.495758,2,3,0,40.0657,146.817,6.70212,143.763
-41.6455,0.922448,0.495758,2,7,0,41.7422,154.838,7.49449,163.286
-40.1602,1,0.495758,2,3,0,41.9776,149.556,4.95633,153.607
-40.372,0.981787,0.495758,2,7,0,40.9242,144.727,4.85981,140.351
-40.0975,0.998367,0.495758,3,7,0,40.5318,149.267,5.21026,157.383
-40.4108,0.979325,0.495758,2,3,0,40.5404,150.705,4.78753,150.617
-40.1461,0.98986,0.495758,2,3,0,40.5062,149.878,6.9604,147.517
-40.2143,0.872643,0.495758,3,7,0,40.8908,148.147,9.07614,146.529
-40.2251,0.999516,0.495758,2,7,0,40.5295,145.225,5.29617,141.422
-41.4382,0.912897,0.495758,2,3,0,41.442,142.615,3.20638,135.855
-41.1519,1,0.495758,3,7,0,41.78,144.039,2.40272,142.542
-40.755,1,0.495758,2,3,0,41.1681,144.463,3.19364,143.736
-40.9591,1,0.495758,3,7,0,41.0812,151.4,11.5844,148.266
-40.6198,0.921382,0.495758,2,3,0,41.4715,151.932,6.19039,149.468
-40.1114,0.982121,0.495758,2,7,0,41.3681,145.722,6.52868,150.58
-41.171,0.568527,0.495758,2,7,0,44.0386,145.58,1.5331,146.709
-40.883,0.954995,0.495758,3,7,0,41.6423,143.934,3.32711,144.75
-41.2391,0.93616,0.495758,2,5,0,42.2598,149.502,1.39937,148.244
-41.1283,0.879704,0.495758,2,7,0,43.7164,142.236,9.65395,130.055
-39.9817,0.983025,0.495758,3,7,0,41.4125,147.093,6.32191,155.712
-39.9908,0.998608,0.495758,2,7,0,40.0141,148.499,6.17799,136.173
-40.0989,0.989891,0.495758,2,7,0,40.2222,146.05,5.21478,146.995
-40.4279,0.954932,0.495758,2,3,0,40.6276,146.329,3.00322,149.138
-40.9328,0.972225,0.495758,2,7,0,41.1532,146.007,1.81438,144.175
-41.0594,0.995319,0.495758,3,7,0,41.5743,148.13,13.0251,141.583
-40.3705,1,0.495758,2,5,0,41.0308,147.737,2.93937,152.726
-40.4893,0.99734,0.495758,2,3,0,40.563,147.189,2.58672,152.546
-40.4976,0.9969,0.495758,3,7,0,40.7816,148.41,10.6192,135.756
-40.0832,1,0.495758,1,1,0,40.3609,148.401,7.99919,145.754
-40.4005,0.940811,0.495758,2,3,0,40.4345,148.531,2.96736,144.12
-40.5772,0.991624,0.495758,2,7,0,41.0311,144.632,3.7317,150.2
-41.007,0.929025,0.495758,2,3,0,41.9243,142.847,4.59711,144.534
-40.7121,0.989817,0.495758,3,7,0,41.9859,143.107,6.87413,155.648
-40.4381,0.998068,0.495758,2,3,0,40.759,144.073,6.58176,140.116
-39.9717,0.999276,0.495758,2,7,0,40.432,148.024,6.26837,144.65
-43.1948,0.81329,0.495758,3,7,0,44.3605,157.356,6.74005,160.435
-42.2721,1,0.495758,1,3,0,44.9508,154.314,3.3878,152.534
-42.0121,0.93393,0.495758,3,7,0,43.1633,143.845,1.07966,145.841
-41.4143,1,0.495758,2,3,0,42.0895,145.423,1.23648,145.696
-41.3145,0.976835,0.495758,3,7,0,41.7835,147.512,13.9574,131.034
-40.5501,0.99594,0.495758,3,7,0,42.6045,145.575,2.98024,145.165
-40.8387,0.985057,0.495758,3,7,0,40.9452,145.546,11.6262,140.384
-40.024,0.984775,0.495758,2,3,0,41.1321,146.758,5.28516,147.884
-40.4898,0.947068,0.495758,2,7,0,41.3912,144.165,8.24712,133.26
-40.1255,0.864441,0.495758,2,3,0,41.0387,146.187,7.77254,146.748
-40.1044,0.91254,0.495758,2,3,0,40.62,147.202,4.23599,148.321
-40.8407,0.904381,0.495758,3,7,0,42.2906,152.77,8.0563,149.262
-40.0942,0.992141,0.495758,3,7,0,41.1317,145.853,5.90655,139.89
-40.071,0.962706,0.495758,3,7,0,40.4541,149.39,6.37586,141.771
-40.0623,0.99676,0.495758,2,3,0,40.1129,148.928,7.40143,150.441
-40.8171,0.920963,0.495758,2,3,0,41.0813,152.59,8.73818,153.28
-43.0101,0.836741,0.495758,2,3,0,43.1852,156.712,5.89411,162.509
-40.5613,1,0.495758,2,7,0,44.0715,146.126,2.65505,149.426
-40.7881,0.986616,0.495758,3,7,0,41.8471,144.381,3.16012,146.413
-40.5725,0.988172,0.495758,3,7,0,41.5032,149.646,2.90031,149.859
-40.5624,0.965336,0.495758,2,7,0,41.4884,151.778,6.39295,160.836
-40.9514,0.939634,0.495758,3,7,0,41.7208,152.93,9.31424,163.21
-42.444,0.688799,0.495758,3,7,0,44.9619,154.801,3.74918,146.852
-40.1338,1,0.495758,3,7,0,42.8728,149.259,4.80205,151.47
-41.5384,0.914294,0.495758,2,7,0,41.9746,140.85,8.12578,122.929
-41.0937,0.983654,0.495758,2,3,0,41.7884,142.179,5.97346,150.174
-43.1947,0.755952,0.495758,3,7,0,43.774,152.6,0.575159,153.642
-42.2252,1,0.495758,3,7,0,43.5072,144.8,0.638229,145.582
-42.4731,0.970415,0.495758,3,7,0,43.52,152.514,1.12624,153.014
-41.356,0.992708,0.495758,2,3,0,42.6672,151.388,2.11021,148.931
-40.382,0.957013,0.495758,3,7,0,41.726,150.52,8.81741,150.57
-40.4768,0.834319,0.495758,2,5,0,42.0576,143.924,6.83741,153.436
-42.033,0.960307,0.495758,2,7,0,42.1409,139.769,10.1984,133.775
-40.4625,0.965628,0.495758,2,7,0,42.2157,144.072,7.56893,155.315
-40.0943,0.99214,0.495758,2,3,0,40.5063,146.069,7.19982,149.908
-42.1179,0.530542,0.495758,2,7,0,43.6965,145.568,0.590361,144.397
-41.7558,1,0.495758,2,3,0,42.3747,147.463,0.69186,146.746
-41.592,0.985809,0.495758,3,7,0,42.2429,144.997,1.1437,145.277
-41.0727,0.851756,0.495758,3,7,0,42.8192,153.477,8.28246,161.569
-40.6756,0.960493,0.495758,2,3,0,41.3667,151.804,5.19255,152.221
-40.4969,0.991275,0.495758,2,3,0,40.9414,150.343,9.8324,144.275
-40.5161,0.570164,0.495758,3,7,0,43.2213,143.778,6.63446,139.883
-40.4633,0.91495,0.495758,2,7,0,41.9078,146.81,10.3412,138.901
-40.1192,0.967451,0.495758,2,3,0,40.7531,145.7,5.78943,148.467
-40.2867,0.960659,0.495758,2,7,0,40.5922,146.781,9.36315,156.916
-40.2914,0.998063,0.495758,2,3,0,40.391,147.002,9.45879,144.582
-40.2231,0.553247,0.495758,2,3,0,42.8909,150.23,7.49922,149.7
-40.1266,0.979415,0.495758,2,5,0,40.4209,148.157,4.11113,148.21
-40.4567,0.97094,0.495758,2,7,0,40.8235,146.65,2.79307,147.451
-40.0012,0.938058,0.495758,2,7,0,41.4028,147.526,7.15624,145.201
-41.9895,0.947952,0.495758,3,7,0,42.172,155.229,12.7821,166.57
-40.1361,1,0.495758,2,7,0,42.2301,149.713,5.58432,154.645
-40.3704,0.952926,0.495758,3,7,0,40.9487,145.426,3.85672,151.435
-40.6909,0.979487,0.495758,3,7,0,41.0984,149.3,2.38419,147.972
-40.8579,0.869086,0.495758,1,3,0,41.9904,151.727,4.00217,147.569
-41.8929,0.927656,0.495758,2,3,0,42.2441,154.017,4.01656,156.49
-41.2065,0.953664,0.495758,2,7,0,42.7454,143.55,2.72479,143.516
-41.2908,0.995963,0.495758,3,7,0,42.1854,146.476,1.17756,146.617
-40.8752,0.997827,0.495758,2,7,0,42.1066,146.134,12.0092,151.193
-41.6353,1,0.495758,2,3,0,42.0853,141.372,4.82958,139.968
-40.8892,1,0.495758,2,7,0,42.1995,143.691,3.62871,144.443
-40.329,1,0.495758,2,3,0,40.9379,145.695,3.81822,142.298
-40.1865,0.975041,0.495758,2,7,0,41.3133,148.639,3.94242,147.856
-41.3189,0.90938,0.495758,2,3,0,41.4439,146.897,13.9023,150.286
-41.0642,1,0.495758,3,7,0,41.1223,148.644,1.47285,145.24
-45.1156,0.825664,0.495758,3,7,0,45.5597,154.182,26.4753,168.198
-41.4955,1,0.495758,1,1,0,43.402,154.274,11.0154,169.01
-41.9585,0.841017,0.495758,2,3,0,42.1196,153.758,14.4522,149.992
-40.6935,0.971596,0.495758,2,7,0,42.4531,146.397,2.21099,145.978
-40.567,0.995715,0.495758,3,7,0,40.9207,145.132,3.2536,145.937
-40.9411,0.966143,0.495758,2,5,0,41.3264,148.24,1.61534,148.383
-40.7635,0.998396,0.495758,2,7,0,41.5477,147.845,11.8378,146.687
-40.0407,0.909481,0.495758,2,3,0,41.2786,147.271,4.73966,139.946
-40.01,0.996092,0.495758,1,3,0,40.1133,146.693,5.71285,144.657
-40.4773,0.972801,0.495758,2,3,0,40.5187,144.83,9.2138,145.825
-40.2055,0.940944,0.495758,2,7,0,42.2981,148.681,8.89416,164.627
-41.5515,0.939121,0.495758,2,7,0,41.6739,141.627,4.61245,144.031
-40.0646,1,0.495758,2,7,0,41.5225,148.777,7.57871,144.687
-40.7065,0.890504,0.495758,2,7,0,41.2044,146.803,11.472,155.38
-40.5955,1,0.495758,3,7,0,40.6212,148.044,2.30249,149.622
-40.971,0.952975,0.495758,2,7,0,41.8236,145.192,2.05668,142.887
-41.6758,0.952436,0.495758,2,3,0,42.0305,143.017,2.11567,144.211
-41.2028,1,0.495758,2,3,0,41.6519,143.955,2.34843,145.512
-40.0122,0.913731,0.495758,1,3,0,43.3688,147.933,5.02514,142.27
-40.6602,0.887979,0.495758,2,5,0,42.7306,152.183,7.09598,147.5
-40.2695,0.981567,0.495758,2,5,0,41.3013,147.607,3.32062,146.591
-40.3946,0.986504,0.495758,2,3,0,40.6629,145.787,3.43463,148.947
-40.897,0.85164,0.495758,2,7,0,43.7202,150.84,2.79925,149.249
-40.9767,0.922357,0.495758,2,7,0,42.2484,143.927,3.0098,145.137
-40.172,0.951795,0.495758,3,7,0,41.7919,145.505,7.28532,148.025
-41.0489,0.94982,0.495758,2,7,0,41.1572,151.88,3.46472,146.328
-42.0145,0.997892,0.495758,3,7,0,42.7527,145.862,0.619516,145.378
-41.1757,0.903518,0.495758,3,7,0,42.8142,151.345,2.49011,151.83
-39.9698,0.915142,0.495758,2,7,0,43.146,147.609,5.86454,141.561
-41.3571,0.906798,0.495758,2,7,0,42.0872,153.906,10.7138,162.993
-41.2371,0.968227,0.495758,2,3,0,41.6495,153.694,6.52239,153.712
-40.0109,0.989676,0.495758,3,7,0,41.6069,148.279,5.21023,158.672
-41.3854,0.933174,0.495758,3,7,0,41.4771,142.885,2.99572,143.691
-40.9273,0.93145,0.495758,3,7,0,42.2352,152.986,8.68215,149.881
-42.5539,0.669235,0.495758,3,7,0,42.7874,144.085,0.575364,143.96
-42.5849,0.999104,0.495758,3,7,0,42.9589,144.943,0.428045,144.213
-43.9734,0.892408,0.495758,2,7,0,44.5449,145.596,0.091641,145.624
-42.8067,0.781155,0.495758,2,7,0,45.5025,145.943,0.276305,145.915
-42.1481,0.966711,0.495758,2,7,0,43.2492,147.472,0.466557,147.033
-44.6003,0.951477,0.495758,3,15,0,46.0283,148.244,0.0409612,148.204
-44.4821,0.997066,0.495758,2,3,0,44.6558,148.733,0.048181,148.717
-46.7011,0.935312,0.495758,2,5,0,47.3483,143.387,0.0119139,143.399
-46.8476,0.999955,0.495758,2,3,0,46.9219,143.383,0.010307,143.378
-41.2546,0.99223,0.495758,3,7,0,47.263,149.435,1.36024,151.457
-41.1129,0.782676,0.495758,1,3,0,43.0309,151.752,3.08755,150.43
-40.1223,0.993005,0.495758,3,7,0,41.492,145.725,5.60523,144.444
-40.962,0.935774,0.495758,2,7,0,41.0187,144.588,2.449,145.608
-43.0934,0.901233,0.495758,3,7,0,44.7055,154.683,2.08168,153.704
-42.43,0.972903,0.495758,3,7,0,43.7545,154.856,15.6724,145.16
-43.0197,1,0.495758,2,3,0,43.1923,157.35,7.39921,144.583
-41.6776,0.970247,0.495758,3,7,0,43.3434,154.951,10.7126,149.794
-40.0051,0.993128,0.495758,2,5,0,42.6937,147.062,5.29832,145.838
-40.0533,0.989289,0.495758,3,7,0,40.2273,148.596,4.92195,147.432
-40.659,0.910079,0.495758,3,7,0,41.6096,146.15,2.37448,145.924
-40.4422,0.996178,0.495758,3,7,0,40.8148,150.147,3.81908,152.414
-40.3094,0.995165,0.495758,3,7,0,40.5491,149.973,8.84213,142.083
-40.8668,0.833809,0.495758,3,7,0,41.5534,152.857,8.02076,162.444
-40.8632,1,0.495758,1,1,0,40.9115,152.838,8.1295,133.814
-42.3045,0.927929,0.495758,2,7,0,42.56,156.59,11.4609,168.664
-46.7404,0.290936,0.495758,2,3,0,47.8345,159.796,3.68492,164.763
-40.4829,0.883267,0.495758,2,7,0,47.327,147.645,10.5702,155.093
-40.5789,0.786775,0.495758,3,7,0,41.8362,151.792,6.16795,151.056
-41.5378,0.928188,0.495758,2,3,0,41.6922,153.816,4.98925,146.918
-40.6514,0.987936,0.495758,2,7,0,41.9611,148.539,11.3217,138.058
-40.8553,0.940906,0.495758,3,7,0,41.0523,146.902,1.77287,147.471
-41.0572,0.823842,0.495758,2,5,0,45.9744,152.443,4.33665,150.277
-42.4856,0.92352,0.495758,3,7,0,44.1414,149.5,0.399267,149.621
-43.0379,1,0.495758,2,7,0,43.5126,149.01,0.21166,149.222
-40.9477,0.903009,0.495758,2,7,0,45.1107,153.111,7.82997,166.231
-40.5474,0.989424,0.495758,2,3,0,41.2989,151.782,6.92346,151.696
-41.2725,0.847124,0.495758,3,7,0,41.8803,152.3,3.28113,150.867
-40.0528,0.985347,0.495758,3,7,0,43.6837,149.111,5.65871,156.031
-40.1555,0.991228,0.495758,2,3,0,40.1839,149.558,5.00725,149.792
-40.4487,0.979281,0.495758,2,3,0,40.5192,149.514,3.25413,152.904
-40.2601,0.998526,0.495758,3,7,0,40.7843,145.379,8.14246,147.204
-40.2821,0.991763,0.495758,3,7,0,40.472,148.553,9.43185,154.472
-40.2234,1,0.495758,2,5,0,40.5409,145.908,4.2407,153.843
-40.2473,0.994066,0.495758,3,7,0,40.7509,144.945,5.96668,143.781
-40.2147,1,0.495758,1,1,0,40.2518,145.117,5.92236,139.927
-41.2017,0.863113,0.495758,3,7,0,41.5559,146.042,1.36739,146.212
-40.5839,0.979703,0.495758,2,3,0,41.8059,147.933,2.32143,151.472
-40.0299,0.99873,0.495758,2,3,0,40.6147,148.873,5.63436,145.794
-39.9881,0.999549,0.495758,2,7,0,40.0636,146.953,5.98246,155.275
-40.5905,0.942168,0.495758,3,7,0,40.6326,146.669,2.39902,146.183
-40.99,0.993265,0.495758,2,3,0,41.0158,146.245,1.64993,145.884
-40.3335,0.988461,0.495758,2,3,0,41.2306,145.625,3.85812,148.35
-40.1754,0.990797,0.495758,2,5,0,40.558,149.891,5.42358,154.85
-40.1639,0.996448,0.495758,3,7,0,40.2778,149.537,4.89141,147.382
-41.4061,0.87519,0.495758,3,7,0,42.9034,142.899,12.3288,142.567
-40.935,1,0.495758,2,3,0,41.4513,143.079,4.49128,139.732
-40.3963,0.941965,0.495758,2,7,0,42.2734,150.552,8.89775,136.702
-40.6108,0.948176,0.495758,2,3,0,40.9423,151.581,5.14263,142.127
-40.0708,0.972236,0.495758,2,5,0,42.1366,147.706,4.42467,145.155
-40.0992,0.974806,0.495758,3,7,0,40.779,147.565,4.21721,142.715
-39.991,0.992558,0.495758,1,3,0,40.1952,148.221,5.52393,137.998
-40.282,0.981062,0.495758,3,7,0,40.4555,145.018,5.10584,141.258
-40.0278,0.95796,0.495758,2,7,0,41.5802,148.429,5.09008,158.897
-40.2148,0.9811,0.495758,3,7,0,40.3981,145.551,7.92741,142.23
-40.9652,0.707793,0.495758,3,7,0,42.3086,144.002,2.96557,148.296
-40.9935,0.999938,0.495758,2,3,0,41.0622,144.042,2.83528,146.723
-41.155,0.984606,0.495758,3,7,0,41.5304,145.359,12.864,138.008
-40.631,1,0.495758,2,7,0,41.0115,147.686,2.19438,149.708
-40.8613,0.996989,0.495758,2,3,0,40.8935,148.161,1.74671,149.19
-40.0041,0.971894,0.495758,3,7,0,41.8584,147.423,7.17468,142.498
-40.2239,0.945637,0.495758,1,3,0,40.7999,145.361,4.99854,143.046
-40.2391,0.990929,0.495758,2,7,0,40.4238,147.094,9.16197,158.296
-40.4714,0.97927,0.495758,2,7,0,40.8725,145.315,9.63934,145.965
-40.2319,0.998803,0.495758,3,7,0,40.6656,150.334,7.32801,138.928
-40.2795,0.937985,0.495758,3,7,0,42.5309,149.675,4.19435,151.215
